url,label,title,comments,merged,created_time,updated_time,closed_time
https://github.com/OpenMined/PySyft/pull/1288,[],Implemented IntTensor Lt and inline Lt on CPU,1,True,2018-01-14 19:09:50,2018-01-15 01:53:18,2018-01-15 01:53:18
https://github.com/OpenMined/PySyft/pull/1287,[],added sign function for Int Tensor,2,True,2018-01-14 15:34:07,2018-01-15 22:50:25,2018-01-15 22:50:25
https://github.com/OpenMined/PySyft/pull/1280,[],Add trace function to intTensor,1,True,2018-01-13 21:09:22,2018-01-13 21:31:12,2018-01-13 21:31:05
https://github.com/OpenMined/PySyft/pull/1132,[],Add instructions for Anaconda installation to README,2,False,2018-01-13 14:26:55,2018-07-22 16:44:45,2018-01-16 11:15:15
https://github.com/OpenMined/PySyft/pull/758,[],__add__ method for IntTensor,4,True,2018-01-11 23:35:00,2018-01-13 00:27:02,2018-01-12 22:56:57
https://github.com/OpenMined/PySyft/pull/756,[],"[WIP] Implementing Stricter NumPy, PEP8 and PEP257 Standards for Docs and code",1,False,2018-01-11 00:21:54,2018-02-13 15:15:14,2018-02-13 15:15:14
https://github.com/OpenMined/PySyft/pull/754,[],bugfix: do not delete results for inline aritmetic operations,1,True,2018-01-09 15:45:14,2018-01-09 22:39:58,2018-01-09 22:37:56
https://github.com/OpenMined/PySyft/pull/752,[],bugfix no-params-func,1,True,2018-01-08 20:58:13,2018-01-08 21:06:25,2018-01-08 21:06:25
https://github.com/OpenMined/PySyft/pull/748,[],implement model.evaluate() function,4,True,2018-01-06 13:48:59,2018-01-15 08:21:17,2018-01-15 02:16:18
https://github.com/OpenMined/PySyft/pull/747,[],Implemented hyperparameter forwarding Keras,1,True,2018-01-06 11:55:43,2018-01-06 13:50:41,2018-01-06 13:50:32
https://github.com/OpenMined/PySyft/pull/742,[],pysyft side of the openmined -> pysyft grid communication,3,True,2018-01-05 19:17:51,2018-01-05 20:05:31,2018-01-05 20:05:25
https://github.com/OpenMined/PySyft/pull/740,[],Reducing default epsilon for RMSProp and Adam to fit in float,1,True,2018-01-05 18:56:21,2018-01-05 19:55:00,2018-01-05 19:54:50
