url,label,title,comments,created_time,updated_time,closed_time
https://github.com/tensorflow/federated/issues/761,[],"TypeError: Expected collections.abc.Iterable, found method.",3,2019-09-11 11:27:32,2019-09-12 23:42:23,2019-09-12 23:42:23
https://github.com/tensorflow/federated/issues/759,[],Problem with 'tf-nightly version',6,2019-09-09 08:50:35,2019-10-08 02:15:37,2019-09-10 13:19:21
https://github.com/tensorflow/federated/issues/758,[],How to manually reset the model weights of federated averaging algo？,10,2019-09-06 00:16:58,2019-09-19 15:40:13,2019-09-19 15:40:13
https://github.com/tensorflow/federated/issues/755,[],TypeError: `dataset_or_iterator` must be a Dataset or Iterator object,10,2019-09-02 07:13:08,2019-10-02 08:52:26,2019-09-09 03:03:38
https://github.com/tensorflow/federated/issues/752,[],Fail to test the tff in macos,2,2019-08-23 08:05:13,2019-08-24 04:58:41,2019-08-24 04:58:41
https://github.com/tensorflow/federated/issues/751,[],Memory blows up using CNN model with multiple clients,4,2019-08-22 20:52:07,2019-12-01 19:58:34,2019-12-01 19:58:34
https://github.com/tensorflow/federated/issues/748,[],The official document should be updated,2,2019-08-22 05:59:56,2019-09-02 13:25:41,2019-09-02 13:25:40
https://github.com/tensorflow/federated/issues/747,[],"Need help for ""federated_learning_for_text_generation""",4,2019-08-21 11:18:07,2019-09-06 04:12:04,2019-09-06 04:12:04
https://github.com/tensorflow/federated/issues/744,[],Cannot use with tf-nightly-gpu,1,2019-08-12 01:55:13,2019-08-12 16:00:23,2019-08-12 16:00:23
https://github.com/tensorflow/federated/issues/743,[],Unable to run Image classification example,2,2019-08-08 06:25:13,2019-08-09 06:10:54,2019-08-09 06:10:54
https://github.com/tensorflow/federated/issues/741,[],TF 2.0 migration,3,2019-07-31 22:35:02,2019-10-24 14:16:26,2019-10-24 14:16:25
https://github.com/tensorflow/federated/issues/724,[],"Can't run the result of ""hello world""",9,2019-07-23 06:40:09,2019-08-13 16:04:51,2019-08-13 16:04:51
https://github.com/tensorflow/federated/issues/717,[],Can't be installed in Macos,4,2019-07-22 11:06:43,2019-10-24 14:17:11,2019-10-24 14:17:10
https://github.com/tensorflow/federated/issues/709,[],"Unsuccessfully running tensorflow federated ""Hello world"" example",2,2019-07-19 13:30:38,2019-08-27 16:00:15,2019-08-27 16:00:14
https://github.com/tensorflow/federated/issues/677,[],front page example does not run,2,2019-07-11 10:34:09,2019-07-12 07:02:44,2019-07-12 06:58:52
https://github.com/tensorflow/federated/issues/611,[],AttributeError: module 'tensorflow._api.v1.data.experimental' has no attribute 'NestedStructure',1,2019-06-25 16:24:34,2019-06-25 16:52:03,2019-06-25 16:52:03
https://github.com/tensorflow/federated/issues/610,[],"The error ""ImportError: cannot import name 'computation_pb2'"" still appears",3,2019-06-25 11:13:01,2019-07-10 22:43:03,2019-07-10 22:43:03
https://github.com/tensorflow/federated/issues/609,[],tff tutorial notebooks are broken,2,2019-06-25 10:08:11,2019-06-25 16:51:11,2019-06-25 16:51:11
https://github.com/tensorflow/federated/issues/593,[],Federated with KerasRegressor?,1,2019-06-23 10:33:18,2019-06-23 14:00:35,2019-06-23 14:00:35
https://github.com/tensorflow/federated/issues/578,[],Cannot use GPU to train in 0.5.0,7,2019-06-17 07:43:44,2019-12-06 20:27:22,2019-12-06 20:27:21
https://github.com/tensorflow/federated/issues/534,[],Why the evaluation on test using the sample_clients from training in the EMNIST tutorial?,1,2019-06-04 00:32:53,2019-06-05 03:04:37,2019-06-05 03:04:34
https://github.com/tensorflow/federated/issues/522,[],Follow up on #258 TFF with BatchNormalization,6,2019-06-01 18:50:08,2019-06-06 21:00:57,2019-06-06 21:00:57
https://github.com/tensorflow/federated/issues/494,[],cannot install v0.5.0,1,2019-05-29 06:51:36,2019-05-29 07:01:21,2019-05-29 07:01:21
https://github.com/tensorflow/federated/issues/493,[],Results cannot improve by rounding (.next): Federated TF ,1,2019-05-29 01:30:22,2019-06-05 03:05:13,2019-05-29 18:46:30
https://github.com/tensorflow/federated/issues/448,[],Issue of AssignAddVariableOp,3,2019-05-17 08:13:43,2019-05-20 15:35:25,2019-05-20 15:35:25
https://github.com/tensorflow/federated/issues/418,[],Error tf.keras.losses,7,2019-05-13 01:34:46,2019-05-15 14:22:19,2019-05-15 14:22:19
https://github.com/tensorflow/federated/issues/416,[],Multiple inputs with keras model?,3,2019-05-12 01:49:41,2019-05-15 17:09:54,2019-05-15 17:09:54
https://github.com/tensorflow/federated/issues/399,[],How adpot other datasets,1,2019-05-07 04:49:33,2019-05-07 15:48:54,2019-05-07 15:48:54
https://github.com/tensorflow/federated/issues/395,[],AttributeError: module 'tensorflow' has no attribute 'function',2,2019-05-06 08:57:42,2019-05-16 16:11:09,2019-05-16 16:11:09
